Year,Plot,Tag,Taxon,X..cm.,Y..cm.,Tag.offset.x,Tag.offset.y,Length..cm.,Height..cm.,X..Capitulescences,Is.seedling,Died.this.census.final,Length..cm..prev,Growth,Survival
2020,37,823*A,Ivesia gordonii,103,108,-10,-10,8,5.5,7,0,0,8,0,1
2016,37,824*A,Ivesia gordonii,104,99,-10,-10,8,3,12,0,0,11,-3,1
2017,9,83*A,Ivesia gordonii,60,75,-10,-10,8,4,1,0,0,7.5,0.5,1
2016,5,27*A,Ivesia gordonii,200,20,-10,-10,8.2,1.5,7,0,0,8.5,-0.3,1
2015,1,11*A,Ivesia gordonii,195,93,-10,-10,8.5,4,0,0,0,7,1.5,1
2015,10,113*A,Ivesia gordonii,115,95,-10,-10,8.5,4.5,2,0,0,6,2.5,1
2014,20,393*A,Heterotheca villosa,42,55,5,-3,0.5,0.5,0,1,0,NA,NA,1
2015,20,393*A,Heterotheca villosa,42,55,5,-3,2.5,2,0,0,0,0.5,2,1
2016,20,393*A,Heterotheca villosa,42,55,5,-3,5,2,0,0,0,2.5,2.5,1
2017,20,393*A,Heterotheca villosa,42,55,5,-3,3,4,0,0,0,5,-2,1
2018,20,393*A,Heterotheca villosa,42,55,5,-3,0,0,0,0,1,3,-3,0
2014,20,394*A,Eriogonum umbellatum,49,55,5,0,0.5,0.5,0,1,0,NA,NA,1
2015,20,394*A,Eriogonum umbellatum,49,55,5,0,0.5,0.5,0,0,0,0.5,0,1
2016,20,394*A,Eriogonum umbellatum,49,55,5,0,0.5,0.5,0,0,0,0.5,0,1
2017,20,394*A,Eriogonum umbellatum,49,55,5,0,1.5,1.5,0,0,0,0.5,1,1
2018,20,394*A,Eriogonum umbellatum,49,55,5,0,0,0,0,0,1,1.5,-1.5,0
2014,20,395*A,Eriogonum umbellatum,49,55,5,0,0.5,0.5,0,1,0,NA,NA,1
2015,20,395*A,Eriogonum umbellatum,49,55,5,0,1,1,0,0,0,0.5,0.5,1
2016,20,395*A,Eriogonum umbellatum,49,55,5,0,0.5,0.5,0,0,0,1,-0.5,1
2017,20,395*A,Eriogonum umbellatum,49,55,5,0,2,1.5,0,0,0,0.5,1.5,1
2018,20,395*A,Eriogonum umbellatum,49,55,5,0,1,1,0,0,0,2,-1,1
2019,20,395*A,Eriogonum umbellatum,49,55,5,0,1,1,0,0,0,1,0,1
2020,20,395*A,Eriogonum umbellatum,49,55,5,0,0,0,0,0,0,1,-1,1
2014,20,396*A,Lupinus argenteus,55,50,-10,-10,21,13,0,0,0,NA,NA,1
2015,20,396*A,Lupinus argenteus,55,50,-10,-10,23,15,1,0,0,21,2,1
2016,20,396*A,Lupinus argenteus,55,50,-10,-10,0,0,0,0,1,23,-23,0
2014,20,397*A,Lupinus argenteus,58,43,-10,-10,18,11,0,0,0,NA,NA,1
2015,20,397*A,Lupinus argenteus,58,43,-10,-10,20,13,1,0,0,18,2,1
2016,20,397*A,Lupinus argenteus,58,43,-10,-10,0,0,0,0,1,20,-20,0
2016,1,13*A,Ivesia gordonii,192,126,-10,-10,8.5,7.2,1,0,0,9.5,-1,1
2015,5,27*A,Ivesia gordonii,200,20,-10,-10,8.5,4.5,9,0,0,9,-0.5,1
2018,20,432*A,Ivesia gordonii,40,181,-10,-10,8.5,4,0,0,0,11,-2.5,1
2019,23,477*A,Ivesia gordonii,96,3,-10,-10,8.5,8.5,7,0,0,10.5,-2,1
2015,6,49*A,Ivesia gordonii,149,166,-10,-10,8.5,4,0,0,0,5,3.5,1
2016,28,602*A,Ivesia gordonii,141,112,-10,10,8.5,5,0,0,0,0,8.5,1
2016,28,606*A,Ivesia gordonii,125,143,-10,-10,8.5,6,3,0,0,8,0.5,1
2015,32,690*A,Ivesia gordonii,40,140,-10,-10,8.5,4,1,0,0,6,2.5,1
2015,45,876*A,Ivesia gordonii,33,118,-10,-10,8.5,3,0,0,0,6,2.5,1
2015,46,1012*A,Ivesia gordonii,155,190,-10,-10,9,6,0,0,0,5,4,1
2017,50,1034*A,Ivesia gordonii,10,15,10,0,9,3,0,0,0,14,-5,1
2015,50,1037*A,Ivesia gordonii,23,1,0,10,9,4,1,0,0,7,2,1
2017,50,1037*A,Ivesia gordonii,23,1,0,10,9,4,11,0,0,14,-5,1
2015,50,1038*A,Ivesia gordonii,27,3,0,10,9,5,1,0,0,3,6,1
2014,5,40*A,Heterotheca villosa,190,120,0,10,7,5,1,0,0,NA,NA,1
2015,5,40*A,Heterotheca villosa,190,120,0,10,12.5,6,6,0,0,7,5.5,1
2016,5,40*A,Heterotheca villosa,190,120,0,10,0,0,0,0,1,12.5,-12.5,0
2014,20,400*A,Eriogonum umbellatum,43,4,-10,5,28,2,9,0,0,NA,NA,1
2015,20,400*A,Eriogonum umbellatum,43,4,-10,5,28,3,9,0,0,28,0,1
2016,20,400*A,Eriogonum umbellatum,43,4,-10,5,31,30,24,0,0,28,3,1
2017,20,400*A,Eriogonum umbellatum,43,4,-10,5,32,4,24,0,0,31,1,1
2018,20,400*A,Eriogonum umbellatum,43,4,-10,5,26,3,14,0,0,32,-6,1
2019,20,400*A,Eriogonum umbellatum,43,4,-10,5,26,4,35,0,0,26,0,1
2020,20,400*A,Eriogonum umbellatum,43,4,-10,5,27.5,3,19,0,0,26,1.5,1
2014,20,401*A,Chaenactis douglasii,41,1,-10,0,6,2,0,0,0,NA,NA,1
2015,20,401*A,Chaenactis douglasii,41,1,-10,0,10,4,3,0,0,6,4,1
2016,20,401*A,Chaenactis douglasii,41,1,-10,0,11,6,16,0,0,10,1,1
2017,20,401*A,Chaenactis douglasii,41,1,-10,0,3,2,0,0,0,11,-8,1
2018,20,401*A,Chaenactis douglasii,41,1,-10,0,0,0,0,0,1,3,-3,0
2014,20,402*A,Arenaria congesta,76,26,-10,-10,18,9,83,0,0,NA,NA,1
2015,20,402*A,Arenaria congesta,76,26,-10,-10,20,5,29,0,0,18,2,1
2016,20,402*A,Arenaria congesta,76,26,-10,-10,21,2,0,0,0,20,1,1
2017,20,402*A,Arenaria congesta,76,26,-10,-10,22,5,39,0,0,21,1,1
2018,20,402*A,Arenaria congesta,76,26,-10,-10,13.5,4.5,21,0,0,22,-8.5,1
2019,20,402*A,Arenaria congesta,76,26,-10,-10,14,8,10,0,0,13.5,0.5,1
2020,20,402*A,Arenaria congesta,76,26,-10,-10,11,6.5,9,0,0,14,-3,1
2014,20,403*A,Elymus lanceolatus,72,30,-10,-10,7,13,1,0,0,NA,NA,1
2015,20,403*A,Elymus lanceolatus,72,30,-10,-10,12,2,1,0,0,7,5,1
2016,20,403*A,Elymus lanceolatus,72,30,-10,-10,24,18,3,0,0,12,12,1
2017,20,403*A,Elymus lanceolatus,72,30,-10,-10,24,15,3,0,0,24,0,1
2018,20,403*A,Elymus lanceolatus,72,30,-10,-10,18,17,10,0,0,24,-6,1
2019,20,403*A,Elymus lanceolatus,72,30,-10,-10,25,24,6,0,0,18,7,1
2020,20,403*A,Elymus lanceolatus,72,30,-10,-10,24,19.5,2,0,0,25,-1,1
2014,20,404*A,Arenaria congesta,74,32,-10,-10,11,6,53,0,0,NA,NA,1
2015,20,404*A,Arenaria congesta,74,32,-10,-10,14,5,17,0,0,11,3,1
2016,20,404*A,Arenaria congesta,74,32,-10,-10,12,3,0,0,0,14,-2,1
2017,20,404*A,Arenaria congesta,74,32,-10,-10,16,6,22,0,0,12,4,1
2018,20,404*A,Arenaria congesta,74,32,-10,-10,10,5,18,0,0,16,-6,1
2019,20,404*A,Arenaria congesta,74,32,-10,-10,10,8,0,0,0,10,0,1
2020,20,404*A,Arenaria congesta,74,32,-10,-10,14.5,4.5,5,0,0,10,4.5,1
2014,20,405*A,Arenaria congesta,102,15,-10,-10,10,5,64,0,0,NA,NA,1
2015,20,405*A,Arenaria congesta,102,15,-10,-10,10,3,1,0,0,10,0,1
2016,20,405*A,Arenaria congesta,102,15,-10,-10,9,2,1,0,0,10,-1,1
2017,20,405*A,Arenaria congesta,102,15,-10,-10,0,0,0,0,1,9,-9,0
2014,20,406*A,Senecio crassulus,65,47,-10,-10,6,7,0,0,0,NA,NA,1
2015,20,406*A,Senecio crassulus,65,47,-10,-10,10,13,2,0,0,6,4,1
2016,20,406*A,Senecio crassulus,65,47,-10,-10,15,10,2,0,0,10,5,1
2017,20,406*A,Senecio crassulus,65,47,-10,-10,21,12,12,0,0,15,6,1
2018,20,406*A,Senecio crassulus,65,47,-10,-10,0,0,0,0,1,21,-21,0
2014,20,407*A,Heterotheca villosa,70,55,-10,-10,3,3,0,0,0,NA,NA,1
2015,20,407*A,Heterotheca villosa,70,55,-10,-10,8,2,0,0,0,3,5,1
2016,20,407*A,Heterotheca villosa,70,55,-10,-10,6,3,2,0,0,8,-2,1
2017,20,407*A,Heterotheca villosa,70,55,-10,-10,6,2,0,0,0,6,0,1
2018,20,407*A,Heterotheca villosa,70,55,-10,-10,0,0,0,0,1,6,-6,0
2014,20,408*A,Elymus lanceolatus,97,20,-10,-10,5,8,0,0,0,NA,NA,1
2015,20,408*A,Elymus lanceolatus,97,20,-10,-10,29,14,0,0,0,5,24,1
2016,20,408*A,Elymus lanceolatus,97,20,-10,-10,28,20,11,0,0,29,-1,1
2017,20,408*A,Elymus lanceolatus,97,20,-10,-10,32,23,4,0,0,28,4,1
2018,20,408*A,Elymus lanceolatus,97,20,-10,-10,20.5,19,13,0,0,32,-11.5,1
2019,20,408*A,Elymus lanceolatus,97,20,-10,-10,33,24,8,0,0,20.5,12.5,1
2020,20,408*A,Elymus lanceolatus,97,20,-10,-10,31,11.5,0,0,0,33,-2,1
2014,20,409*A,Elymus lanceolatus,92,21,-10,-10,4,10,1,0,0,NA,NA,1
2014,5,41*A,Elymus lanceolatus,184,115,5,5,9,14,2,0,0,NA,NA,1
2015,5,41*A,Elymus lanceolatus,184,115,5,5,12,17.5,2,0,0,9,3,1
2016,5,41*A,Elymus lanceolatus,184,115,5,5,27,26,13,0,0,12,15,1
2017,5,41*A,Elymus lanceolatus,184,115,5,5,27,29,12,0,0,27,0,1
2018,5,41*A,Elymus lanceolatus,184,115,5,5,27,21,25,0,0,27,0,1
2019,5,41*A,Elymus lanceolatus,184,115,5,5,27,14,0,0,0,27,0,1
2020,5,41*A,Elymus lanceolatus,184,115,5,5,7.5,15.5,0,0,0,27,-19.5,1
2014,20,410*A,Elymus lanceolatus,110,21,-10,-10,12,12,2,0,0,NA,NA,1
2014,20,411*A,Heterotheca villosa,125,100,-10,-10,23,5,24,0,0,NA,NA,1
2015,20,411*A,Heterotheca villosa,125,100,-10,-10,28,7,35,0,0,23,5,1
2016,20,411*A,Heterotheca villosa,125,100,-10,-10,34,8.5,55,0,0,28,6,1
2017,20,411*A,Heterotheca villosa,125,100,-10,-10,0,0,0,0,1,34,-34,0
2014,20,412*A,Eriogonum umbellatum,130,102,0,1,43,3,24,0,0,NA,NA,1
2015,20,412*A,Eriogonum umbellatum,130,102,0,1,47,3,47,0,0,43,4,1
2016,20,412*A,Eriogonum umbellatum,130,102,0,1,44,4,64,0,0,47,-3,1
2017,20,412*A,Eriogonum umbellatum,130,102,0,1,47,4,58,0,0,44,3,1
2018,20,412*A,Eriogonum umbellatum,130,102,0,1,44,3,10,0,0,47,-3,1
2019,20,412*A,Eriogonum umbellatum,130,102,0,1,40,3,8,0,0,44,-4,1
2020,20,412*A,Eriogonum umbellatum,130,102,0,1,38,4,0,0,0,40,-2,1
2014,20,413*A,Elymus lanceolatus,118,79,-10,-10,7,11,0,0,0,NA,NA,1
2015,20,413*A,Elymus lanceolatus,118,79,-10,-10,22,13,0,0,0,7,15,1
2016,20,413*A,Elymus lanceolatus,118,79,-10,-10,30,22,9,0,0,22,8,1
2017,20,413*A,Elymus lanceolatus,118,79,-10,-10,37,24,47,0,0,30,7,1
2018,20,413*A,Elymus lanceolatus,118,79,-10,-10,38,26,49,0,0,37,1,1
2019,20,413*A,Elymus lanceolatus,118,79,-10,-10,36,32,57,0,0,38,-2,1
2020,20,413*A,Elymus lanceolatus,118,79,-10,-10,38,25.5,12,0,0,36,2,1
2014,20,414*A,Elymus lanceolatus,125,87,3,0,3,5,0,0,0,NA,NA,1
2015,20,414*A,Elymus lanceolatus,125,87,3,0,0,0,0,0,0,3,-3,1
2014,20,415*A,Elymus lanceolatus,125,82,-10,-10,11,8,0,0,0,NA,NA,1
2015,20,415*A,Elymus lanceolatus,125,82,-10,-10,14,14,1,0,0,11,3,1
2014,20,416*A,Elymus lanceolatus,130,90,0,-10,6,5,0,0,0,NA,NA,1
2015,20,416*A,Elymus lanceolatus,130,90,0,-10,15,8,0,0,0,6,9,1
2016,20,416*A,Elymus lanceolatus,130,90,0,-10,15,17,1,0,0,15,0,1
2017,20,416*A,Elymus lanceolatus,130,90,0,-10,15,17,1,0,0,15,0,1
2018,20,416*A,Elymus lanceolatus,130,90,0,-10,0,0,0,0,1,15,-15,0
2014,20,417*A,Elymus lanceolatus,135,95,10,-10,4,3,0,0,0,NA,NA,1
2014,20,418*A,Elymus lanceolatus,135,100,10,0,3,5,0,0,0,NA,NA,1
2014,20,419*A,Lupinus argenteus,190,145,-10,-10,19,10,1,0,0,NA,NA,1
2015,20,419*A,Lupinus argenteus,190,145,-10,-10,11,10,1,0,0,19,-8,1
2016,20,419*A,Lupinus argenteus,190,145,-10,-10,0,0,0,0,1,11,-11,0
2014,20,420*A,Lupinus argenteus,180,170,-10,-10,18,13,2,0,0,NA,NA,1
2015,20,420*A,Lupinus argenteus,180,170,-10,-10,21,13,5,0,0,18,3,1
2016,20,420*A,Lupinus argenteus,180,170,-10,-10,0,0,0,0,1,21,-21,0
2014,20,421*A,Lupinus argenteus,160,170,-10,-10,2,2,0,0,0,NA,NA,1
2015,20,421*A,Lupinus argenteus,160,170,-10,-10,0,0,0,0,0,2,-2,1
2016,20,421*A,Lupinus argenteus,160,170,-10,-10,24,11,0,0,0,0,24,1
2017,20,421*A,Lupinus argenteus,160,170,-10,-10,13,11,1,0,0,24,-11,1
2018,20,421*A,Lupinus argenteus,160,170,-10,-10,0,0,0,0,1,13,-13,0
2014,20,422*A,Lupinus argenteus,180,180,-10,-10,15,11,0,0,0,NA,NA,1
2015,20,422*A,Lupinus argenteus,180,180,-10,-10,21,15,3,0,0,15,6,1
2016,20,422*A,Lupinus argenteus,180,180,-10,-10,0,0,0,0,1,21,-21,0
2015,50,1045*A,Ivesia gordonii,110,5,0,10,9,3,7,0,0,12,-3,1
2019,9,1093*A,Ivesia gordonii,40,12,-10,-10,9,6,0,0,0,8,1,1
2017,10,113*A,Ivesia gordonii,115,95,-10,-10,9,5,1,0,0,6,3,1
2018,12,122*A,Ivesia gordonii,142,169,10,10,9,3,0,0,0,7,2,1
2014,1,13*A,Ivesia gordonii,192,126,-10,-10,9,5,2,0,0,NA,NA,1
2019,2,17*A,Ivesia gordonii,101,171,-5,-5,9,6.5,5,0,0,6.5,2.5,1
2018,1,1744*A,Ivesia gordonii,194,32,5,0,9,4,2,0,0,0,9,1
2014,20,424*A,Lupinus argenteus,155,185,-10,-10,4,4,0,0,0,NA,NA,1
2015,20,424*A,Lupinus argenteus,155,185,-10,-10,16,8,0,0,0,4,12,1
2016,20,424*A,Lupinus argenteus,155,185,-10,-10,0,0,0,0,1,16,-16,0
2014,20,425*A,Lupinus argenteus,150,185,-10,-10,4,4,0,0,0,NA,NA,1
2015,20,425*A,Lupinus argenteus,150,185,-10,-10,0,0,0,0,1,4,-4,0
2014,20,426*A,Chaenactis douglasii,180,198,-10,-10,2,1,0,0,0,NA,NA,1
2015,20,426*A,Chaenactis douglasii,180,198,-10,-10,5,2,0,0,0,2,3,1
2016,20,426*A,Chaenactis douglasii,180,198,-10,-10,6,3,0,0,0,5,1,1
2017,20,426*A,Chaenactis douglasii,180,198,-10,-10,12,5,10,0,0,6,6,1
2018,20,426*A,Chaenactis douglasii,180,198,-10,-10,2,1,0,0,0,12,-10,1
2019,20,426*A,Chaenactis douglasii,180,198,-10,-10,0,0,0,0,1,2,-2,0
2014,20,427*A,Lupinus argenteus,165,193,-10,-10,26,13,5,0,0,NA,NA,1
2015,20,427*A,Lupinus argenteus,165,193,-10,-10,25,14,0,0,0,26,-1,1
2016,20,427*A,Lupinus argenteus,165,193,-10,-10,6,4,0,0,0,25,-19,1
2017,20,427*A,Lupinus argenteus,165,193,-10,-10,0,0,0,0,1,6,-6,0
2014,20,428*A,Lupinus argenteus,165,198,-10,-10,24,14,7,0,0,NA,NA,1
2015,20,428*A,Lupinus argenteus,165,198,-10,-10,23,15,5,0,0,24,-1,1
2016,20,428*A,Lupinus argenteus,165,198,-10,-10,17,13,0,0,0,23,-6,1
2017,20,428*A,Lupinus argenteus,165,198,-10,-10,6,6,0,0,0,17,-11,1
2018,20,428*A,Lupinus argenteus,165,198,-10,-10,0,0,0,0,1,6,-6,0
2014,20,429*A,Lupinus argenteus,105,198,-10,-10,0.5,1,0,1,0,NA,NA,1
2015,20,429*A,Lupinus argenteus,105,198,-10,-10,3,3,0,0,0,0.5,2.5,1
2016,20,429*A,Lupinus argenteus,105,198,-10,-10,0,0,0,0,1,3,-3,0
2015,15,177*A,Ivesia gordonii,85,170,-10,-10,9,5,5,0,0,13,-4,1
2020,11,1790*A,Ivesia gordonii,122,148,-10,-10,9,6.5,2,0,0,19.5,-10.5,1
2016,15,190*A,Ivesia gordonii,177,177,0,10,9,5.5,3,0,0,6.5,2.5,1
2017,15,190*A,Ivesia gordonii,177,177,0,10,9,6,5,0,0,9,0,1
2014,20,430*A,Lupinus argenteus,110,195,-10,-10,11,7,0,0,0,NA,NA,1
2015,20,430*A,Lupinus argenteus,110,195,-10,-10,11,8,0,0,0,11,0,1
2016,20,430*A,Lupinus argenteus,110,195,-10,-10,0,0,0,0,1,11,-11,0
2014,20,431*A,Lupinus argenteus,100,175,-10,-10,15,7,0,0,0,NA,NA,1
2015,20,431*A,Lupinus argenteus,100,175,-10,-10,2,2,0,0,0,15,-13,1
2016,20,431*A,Lupinus argenteus,100,175,-10,-10,11,7,0,0,0,2,9,1
2017,20,431*A,Lupinus argenteus,100,175,-10,-10,10,4,0,0,0,11,-1,1
2018,20,431*A,Lupinus argenteus,100,175,-10,-10,0,0,0,0,1,10,-10,0
2017,37,2026*A,Ivesia gordonii,86,104,-10,-10,9,7,0,0,0,0.5,8.5,1
2020,6,2204*A,Ivesia gordonii,164,98,-10,-10,9,4,0,0,0,7.5,1.5,1
2018,20,2448*A,Ivesia gordonii,19,25,-10,-10,9,5,0,0,0,NA,NA,1
2014,5,27*A,Ivesia gordonii,200,20,-10,-10,9,2,0,0,0,NA,NA,1
2018,16,275*A,Ivesia gordonii,158,171,-10,-10,9,4.5,14,0,0,10,-1,1
2018,18,2765*A,Ivesia gordonii,166,164,-10,-10,9,4.5,0,0,0,7,2,1
2014,18,333*A,Ivesia gordonii,40,80,-10,-10,9,7,9,0,0,NA,NA,1
2015,18,333*A,Ivesia gordonii,40,80,-10,-10,9,5.5,0,0,0,9,0,1
2020,18,335*A,Ivesia gordonii,80,81,-10,-10,9,6,1,0,0,12,-3,1
2018,19,351*A,Ivesia gordonii,161,66,-10,-10,9,4,4,0,0,7,2,1
2017,19,355*A,Ivesia gordonii,105,105,-5,-5,9,4,0,0,0,8,1,1
2016,19,365*A,Ivesia gordonii,155,130,-5,0,9,5,9,0,0,12.5,-3.5,1
2020,19,365*A,Ivesia gordonii,155,130,-5,0,9,5,2,0,0,9.5,-0.5,1
2014,1,4*A,Ivesia gordonii,102,26,-10,-10,9,3,0,0,0,NA,NA,1
2015,1,4*A,Ivesia gordonii,102,26,-10,-10,9,4,4,0,0,9,0,1
2014,20,433*A,Ivesia gordonii,7,167,-10,-10,9,5,0,0,0,NA,NA,1
2016,23,489*A,Ivesia gordonii,111,157,-10,-10,9,6,2,0,0,6,3,1
2016,6,49*A,Ivesia gordonii,149,166,-10,-10,9,6,6,0,0,8.5,0.5,1
2017,6,49*A,Ivesia gordonii,149,166,-10,-10,9,5,0,0,0,9,0,1
2016,28,585*A,Ivesia gordonii,170,105,-10,-10,9,8,4,0,0,3,6,1
2014,28,593*A,Ivesia gordonii,140,145,-10,-10,9,6,2,0,0,NA,NA,1
2014,28,612*A,Ivesia gordonii,75,90,-10,-10,9,4,0,0,0,NA,NA,1
2015,28,612*A,Ivesia gordonii,75,90,-10,-10,9,3,1,0,0,9,0,1
2016,32,690*A,Ivesia gordonii,40,140,-10,-10,9,5.5,0,0,0,8.5,0.5,1
2014,1,7*A,Ivesia gordonii,198,25,-10,-10,9,3,1,0,0,NA,NA,1
2015,33,700*A,Ivesia gordonii,130,5,-10,0,9,5,3,0,0,6,3,1
2017,33,705*A,Ivesia gordonii,142,47,-5,-5,9,5,0,0,0,10,-1,1
2015,33,721*A,Ivesia gordonii,125,120,-10,-10,9,3,3,0,0,12,-3,1
2014,20,436*A,Eriogonum umbellatum,0,73,0,-10,46,2,89,0,0,NA,NA,1
2015,20,436*A,Eriogonum umbellatum,0,73,0,-10,63,3,112,0,0,46,17,1
2016,20,436*A,Eriogonum umbellatum,0,73,0,-10,70,3,167,0,0,63,7,1
2017,20,436*A,Eriogonum umbellatum,0,73,0,-10,71,3,181,0,0,70,1,1
2018,20,436*A,Eriogonum umbellatum,0,73,0,-10,68,2,140,0,0,71,-3,1
2019,20,436*A,Eriogonum umbellatum,0,73,0,-10,69,5,198,0,0,68,1,1
2020,20,436*A,Eriogonum umbellatum,0,73,0,-10,70.5,5.5,111,0,0,69,1.5,1
2014,20,437*A,Agoseris glauca,1,85,0,-10,7,7,1,0,0,NA,NA,1
2015,20,437*A,Agoseris glauca,1,85,0,-10,8,7,0,0,0,7,1,1
2016,20,437*A,Agoseris glauca,1,85,0,-10,13,10,0,0,0,8,5,1
2017,20,437*A,Agoseris glauca,1,85,0,-10,4,4,0,0,0,13,-9,1
2018,20,437*A,Agoseris glauca,1,85,0,-10,0,0,0,0,1,4,-4,0
2014,20,439*A,Elymus lanceolatus,5,85,10,10,10,15,2,0,0,NA,NA,1
2015,20,439*A,Elymus lanceolatus,5,85,10,10,10,15,2,0,0,10,0,1
2014,6,44*A,Eriogonum umbellatum,124,53,-10,-10,26,4,3,0,0,NA,NA,1
2015,6,44*A,Eriogonum umbellatum,124,53,-10,-10,28,7,7,0,0,26,2,1
2016,6,44*A,Eriogonum umbellatum,124,53,-10,-10,29,4,5,0,0,28,1,1
2017,6,44*A,Eriogonum umbellatum,124,53,-10,-10,28,2,2,0,0,29,-1,1
2018,6,44*A,Eriogonum umbellatum,124,53,-10,-10,26,3,3,0,0,28,-2,1
2019,6,44*A,Eriogonum umbellatum,124,53,-10,-10,32,3,2,0,0,26,6,1
2020,6,44*A,Eriogonum umbellatum,124,53,-10,-10,33,3,2,0,0,32,1,1
2014,20,440*A,Elymus lanceolatus,13,84,10,0,6,18,1,0,0,NA,NA,1
2015,20,440*A,Elymus lanceolatus,13,84,10,0,8,11,2,0,0,6,2,1
2014,20,441*A,Eriogonum umbellatum,2,6,0,10,0.5,0.5,0,1,0,NA,NA,1
2015,20,441*A,Eriogonum umbellatum,2,6,0,10,0.8,0.2,0,0,0,0.5,0.3,1
2016,20,441*A,Eriogonum umbellatum,2,6,0,10,0.5,0.5,0,0,0,0.8,-0.3,1
2017,20,441*A,Eriogonum umbellatum,2,6,0,10,0,0,0,0,1,0.5,-0.5,0
2014,20,442*A,Achnatherum lettermanii,0,73,0,-10,7,7,1,0,0,NA,NA,1
2015,20,442*A,Achnatherum lettermanii,0,73,0,-10,8,9,3,0,0,7,1,1
2016,20,442*A,Achnatherum lettermanii,0,73,0,-10,17,19,12,0,0,8,9,1
2017,20,442*A,Achnatherum lettermanii,0,73,0,-10,19,15,18,0,0,17,2,1
2018,20,442*A,Achnatherum lettermanii,0,73,0,-10,6,12,0,0,0,19,-13,1
2019,20,442*A,Achnatherum lettermanii,0,73,0,-10,14,11,3,0,0,6,8,1
2020,20,442*A,Achnatherum lettermanii,0,73,0,-10,5,5,0,0,0,14,-9,1
2014,20,443*A,Pseudocymopterus montanus,0,85,0,-15,10,3,6,0,0,NA,NA,1
2015,20,443*A,Pseudocymopterus montanus,0,85,0,-15,11,5,5,0,0,10,1,1
2016,20,443*A,Pseudocymopterus montanus,0,85,0,-15,4,2,2,0,0,11,-7,1
2017,20,443*A,Pseudocymopterus montanus,0,85,0,-15,0,0,0,0,1,4,-4,0
2014,21,444*A,Eriogonum umbellatum,73,94,0,-10,32,4,16,0,0,NA,NA,1
2015,21,444*A,Eriogonum umbellatum,73,94,0,-10,39,5,17,0,0,32,7,1
2016,21,444*A,Eriogonum umbellatum,73,94,0,-10,43,6,28,0,0,39,4,1
2017,21,444*A,Eriogonum umbellatum,73,94,0,-10,45,5,17,0,0,43,2,1
2018,21,444*A,Eriogonum umbellatum,73,94,0,-10,30,3,21,0,0,45,-15,1
2019,21,444*A,Eriogonum umbellatum,73,94,0,-10,31.5,4,7,0,0,30,1.5,1
2020,21,444*A,Eriogonum umbellatum,73,94,0,-10,32,5,3,0,0,31.5,0.5,1
2014,21,445*A,Heterotheca villosa,65,85,-10,-10,1,2,0,0,0,NA,NA,1
2015,21,445*A,Heterotheca villosa,65,85,-10,-10,4,2,0,0,0,1,3,1
2016,21,445*A,Heterotheca villosa,65,85,-10,-10,5,4,0,0,0,4,1,1
2017,21,445*A,Heterotheca villosa,65,85,-10,-10,0,0,0,0,1,5,-5,0
2014,21,446*A,Eriogonum umbellatum,131,35,-10,-10,20,2,3,0,0,NA,NA,1
2015,21,446*A,Eriogonum umbellatum,131,35,-10,-10,23,2.5,4,0,0,20,3,1
2016,21,446*A,Eriogonum umbellatum,131,35,-10,-10,28,3,8,0,0,23,5,1
2017,21,446*A,Eriogonum umbellatum,131,35,-10,-10,0,0,0,0,0,28,-28,1
2018,21,446*A,Eriogonum umbellatum,131,35,-10,-10,25,2.5,5,0,0,0,25,1
2019,21,446*A,Eriogonum umbellatum,131,35,-10,-10,18,2.5,1,0,0,25,-7,1
2020,21,446*A,Eriogonum umbellatum,131,35,-10,-10,20.5,3,3,0,0,18,2.5,1
2014,21,447*A,Elymus lanceolatus,140,40,5,5,7,18,0,0,0,NA,NA,1
2015,21,447*A,Elymus lanceolatus,140,40,5,5,12,11,0,0,0,7,5,1
2016,21,447*A,Elymus lanceolatus,140,40,5,5,14,16,1,0,0,12,2,1
2017,21,447*A,Elymus lanceolatus,140,40,5,5,0,0,0,0,1,14,-14,0
2014,21,448*A,Elymus lanceolatus,135,30,-5,0,7,13,0,0,0,NA,NA,1
2015,21,448*A,Elymus lanceolatus,135,30,-5,0,17,13,1,0,0,7,10,1
2016,21,448*A,Elymus lanceolatus,135,30,-5,0,21,22,12,0,0,17,4,1
2017,21,448*A,Elymus lanceolatus,135,30,-5,0,0,0,0,0,1,21,-21,0
2014,33,722*A,Ivesia gordonii,180,140,-10,-10,9,4,1,0,0,NA,NA,1
2015,36,776*A,Ivesia gordonii,175,135,-10,-10,9,3,2,0,0,7,2,1
2017,36,776*A,Ivesia gordonii,175,135,-10,-10,9,5,7,0,0,13,-4,1
2018,37,790*A,Ivesia gordonii,63,13,-10,-10,9,4,0,0,0,8,1,1
2014,37,793*A,Ivesia gordonii,75,44,-10,-10,9,5,0,0,0,NA,NA,1
2014,6,45*A,Elymus lanceolatus,116,55,-10,0,11,8,0,0,0,NA,NA,1
2015,6,45*A,Elymus lanceolatus,116,55,-10,0,23,11,0,0,0,11,12,1
2016,6,45*A,Elymus lanceolatus,116,55,-10,0,20,17,6,0,0,23,-3,1
2017,6,45*A,Elymus lanceolatus,116,55,-10,0,24,18,2,0,0,20,4,1
2018,6,45*A,Elymus lanceolatus,116,55,-10,0,17.5,18,8,0,0,24,-6.5,1
